nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
RASTRILLO DOBLE CABEZAL DE 290MM,THGT979K,2459.80,3320.73,2951.76,unidad,unidad,1.0,100,General,Otros,,,,
JUEGO DE BOQUILLAS PARA MANGERA TOTAL,THHCS05122,2700.76,3646.03,3240.91,unidad,unidad,1.0,100,General,Otros,,,,
LINTERNA LED DE CABEZA 200 LUM (PILAS AAA),THL013AAA6,8172.56,11032.96,9807.07,unidad,unidad,1.0,100,General,Otros,,,,
CUCHILLO MULTIFUNCION,THMFK0126,2259.00,3049.65,2710.80,unidad,unidad,1.0,100,General,Otros,,,,
"SIERRA PARA METAL 150 MM 6""",THMHF1501,1194.76,1612.93,1433.71,pcs,pcs,1.0,100,Herramientas,Discos y Corte,,,,
"DADO PARA BUJIA DE 1/2"" X 16 MM",THSPS12166,1480.90,1999.22,1777.08,unidad,unidad,1.0,100,General,Otros,,,,
TIJERA DE PODAR 8'',THT0109,3915.60,5286.06,4698.72,unidad,unidad,1.0,100,General,Otros,,,,
TIJERA DE PODAR 8'' (SS),THT0201,2650.56,3578.26,3180.67,un,un,1.0,100,General,Otros,,,,
SET LLAVE ALLEN 1.5 A 10MM 9PZAS INDUSTRIAL,THT106291,3514.00,4743.90,4216.80,set,set,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ALICATE UNIVERSAL 6'',THT110606P,2901.56,3917.11,3481.87,un,un,1.0,100,Herramientas,Discos y Corte,,,,
GRASERA MANUAL 400CC,THT111051,11987.76,16183.48,14385.31,pcs,pcs,1.0,100,General,Otros,,,,
ALICATE DE PUNTA 6'',THT120606P,2650.56,3578.26,3180.67,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
"JUEGO DE DADOS 1/2"""" 12PZAS",THT141121,20230.60,27311.31,24276.72,set,set,1.0,100,General,Otros,,,,
"JUEGO DE DADOS 1/4"" 12PZAS",THT14114126,10130.36,13675.99,12156.43,set,set,1.0,100,General,Otros,,,,
TIJERON PARA CESPED 22'' (SS),THT1516201,6064.16,8186.62,7276.99,un,un,1.0,100,General,Otros,,,,
"TIJERA DE PODAR 27"" (SS)",THT1527201,5070.20,6844.77,6084.24,unidad,unidad,1.0,100,General,Otros,,,,
"ALICATE PELA CABLES 8,5'' INDUSTRIAL",THT15851,3554.16,4798.12,4264.99,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CINTURON DE TRABAJO/15 HERRAMIENTAS,THT16P2031,9136.40,12334.14,10963.68,unidad,unidad,1.0,100,General,Otros,,,,
"ALICATE DE BLOQUEO CURVO 10"""" UNIVERSAL",THT191003,3965.80,5353.83,4758.96,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
SET DE 3 ALICATES UNIVERSAL COMBINADO,THT1K0301,9126.36,12320.59,10951.63,set,set,1.0,100,Herramientas,Discos y Corte,,,,
PISTOLA SILICONA,THT20109,6164.56,8322.16,7397.47,unidad,unidad,1.0,100,General,Otros,,,,
"PISTOLA TOTAL SILICONA ALUMINIO PROFESIONAL 12""",THT20112,7168.56,9677.56,8602.27,unidad,unidad,1.0,100,General,Otros,,,,
"PISTOLA CALAFATERA 9"" - 1.0MM",THT20409,2961.80,3998.43,3554.16,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ALICATE UNIVERSAL 8'' INDUSTRIAL,THT210806,3062.20,4133.97,3674.64,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
ALICATE UNIVERSAL 9.5'' INDUSTRIAL 30% AHORRO,THT210906S,6967.76,9406.48,8361.31,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
ALICATE DE PUNTA LARGA 6'' INDUSTRIAL 30% AHORRO,THT220606S,2951.76,3984.88,3542.11,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
ALICATE DE CORTE DIAGONAL 6'' INDUSTRIAL,THT230606,2409.60,3252.96,2891.52,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
JUEGO DE DESTORNILLADOR 2 PIEZAS INDUSTRIAL,THT250201,1997.96,2697.25,2397.55,set,set,1.0,100,General,Otros,,,,
JUEGO DE DESTORNILLADOR 4 PIEZAS INDUSTRIAL,THT250604,3403.56,4594.81,4084.27,set,set,1.0,100,General,Otros,,,,
JUEGO DE DESATORNILLADOR 8 PIEZAS INDUSTRIAL,THT250608,7068.16,9542.02,8481.79,set,set,1.0,100,General,Otros,,,,
DESTORNILLADOR FLEXIBLE 12 PUNTAS TOTAL,THT250FL1206,3453.76,4662.58,4144.51,unidad,unidad,1.0,100,General,Otros,,,,
ALICATE PELICANO 10'' SUJECION MAX 50MM INDUSTRIAL,THT281005,5271.00,7115.85,6325.20,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
ALICATE PELICANO 10'' SUJECION MAX 40MM INDUSTRIAL,THT281006,4056.16,5475.82,4867.39,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
TENAZA 8'' INDUSTRIAL,THT2881,2851.36,3849.34,3421.63,unidad,unidad,1.0,100,General,Otros,,,,
DETECTOR DE VOLTAGE,THT2910003,7655.50,10334.93,9186.60,unidad,unidad,1.0,100,General,Otros,,,,
DESTORNILLADOR TEST ELECTRICO 100 A 500 V,THT291908,592.36,799.69,710.83,unidad,unidad,1.0,100,General,Otros,,,,
ENGRAPADORA 4-14MM,THT31141,6024.00,8132.40,7228.80,unidad,unidad,1.0,100,General,Otros,,,,
ENGRAPADORA METALICA 3 EN 1,THT31143,6375.40,8606.79,7650.48,unidad,unidad,1.0,100,General,Otros,,,,
"REMACHADORA MANUAL 10,5'' 2-5MM",THT32104,2911.60,3930.66,3493.92,unidad,unidad,1.0,100,General,Otros,,,,
"REMACHADORA POP 10,5"" INDUSTRIAL",THT32105,4959.76,6695.68,5951.71,unidad,unidad,1.0,100,General,Otros,,,,
"CAJA GRAPAS 8X0,7MM 1000PZAS",THT3981,602.40,813.24,722.88,unidad,unidad,1.0,100,General,Otros,,,,
CAJA GRAPAS 8X1.2MM 1000PZAS,THT3982,753.00,1016.55,903.60,set,set,1.0,100,General,Otros,,,,
CINCEL PARA MADERA 12MM INDUSTRIAL,THT41126,3212.80,4337.28,3855.36,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PARA MADERA 14MM INDUSTRIAL,THT41146,2761.00,3727.35,3313.20,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PARA MADERA 16MM INDUSTRIAL,THT41166,3162.60,4269.51,3795.12,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PARA MADERA 22MM INDUSTRIAL,THT41226,3162.60,4269.51,3795.12,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PARA MADERA 25MM INDUSTRIAL,THT41256,3614.40,4879.44,4337.28,unidad,unidad,1.0,100,General,Otros,,,,
JUEGO DE CINCELES DE MADERA 4 PIEZAS INDUSTRAIL,THT41K0401,10883.36,14692.54,13060.03,set,set,1.0,100,General,Otros,,,,
"SERRUCHO PODADOR 12"" TOTAL (SS)",THT51130026,3202.76,4323.73,3843.31,unidad,unidad,1.0,100,General,Otros,,,,
SERRUCHO PARA JARDIN 13'' INDUSTRIAL,THT5113306,6074.20,8200.17,7289.04,unidad,unidad,1.0,100,General,Otros,,,,
CUCHILLO CARTONERO 18MMX100MM BOTON,THT511816,1029.10,1389.29,1234.92,unidad,unidad,1.0,100,General,Otros,,,,
CUCHILLO CARTONERO 61MM X 19MM 5 HOJAS,THT5126128,3604.36,4865.89,4325.23,unidad,unidad,1.0,100,General,Otros,,,,
"TIJERA HOJALATERA AVIADOR CORTE RECTO 10""""",THT522106,5271.00,7115.85,6325.20,unidad,unidad,1.0,100,General,Otros,,,,
"TIJERA HOJALATERA AVIADOR CORTE DERECHO 10""""",THT523106,4467.80,6031.53,5361.36,unidad,unidad,1.0,100,General,Otros,,,,
"TIJERA CORTA METAL 10""",THT524101,6124.40,8267.94,7349.28,unidad,unidad,1.0,100,General,Otros,,,,
"TIJERA HOJALATERA AVIADOR CORTE RECTO 12""",THT525106,5461.76,7373.38,6554.11,unidad,unidad,1.0,100,General,Otros,,,,
"MARCO DE SIERRA PARA METALES 12""""",THT541036,1797.16,2426.17,2156.59,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
"SERRUCHO 22"" M/FIBRA INDUSTRIAL",THT55226,3855.36,5204.74,4626.43,unidad,unidad,1.0,100,General,Otros,,,,
"SERRUCHO COSTILLA 12""",THT59126B,3654.56,4933.66,4385.47,set,set,1.0,100,General,Otros,,,,
SET TIZADOR MAS TIZA,THT661301,3313.20,4472.82,3975.84,unidad,unidad,1.0,100,General,Otros,,,,
MARTILLO CARPINTERO MANGO FIBRA DE VIDRIO 20OZ,THT73206,4457.76,6017.98,5349.31,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
MAZO DE GOMA 16 OZ NEGRO,THT761616,3564.20,4811.67,4277.04,unidad,unidad,1.0,100,General,Otros,,,,
HACHA MANGO DE FIBRA 1250GRS,THT7812506,10933.56,14760.31,13120.27,unidad,unidad,1.0,100,General,Otros,,,,
HACHA MANO MANGO DE FIBRA 600GRS,THT786006,6013.96,8118.85,7216.75,unidad,unidad,1.0,100,General,Otros,,,,
LLANA LISA (MANGO PLASTICO) 280X130MM,THT81286,3790.10,5116.64,4548.12,unidad,unidad,1.0,100,General,Otros,,,,
ESPATULA DE 100MM - INDUSTRIAL,THT831006,1897.56,2561.71,2277.07,unidad,unidad,1.0,100,General,Otros,,,,
LLANA LISA 230X100 MM,THT832306,2259.00,3049.65,2710.80,unidad,unidad,1.0,100,General,Otros,,,,
ESPATULA INOX 60MM M/FIBRA INDUSTRIAL,THT83606,1495.96,2019.55,1795.15,unidad,unidad,1.0,100,General,Otros,,,,
ESPATULA DE 80MM - INDUSTRIAL,THT83806,1244.96,1680.70,1493.95,unidad,unidad,1.0,100,General,Otros,,,,
CEPILLO ACERO CURVO 10'',THT92102,903.60,1219.86,1084.32,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
LLANA PLANA 230 X100 MM SS,THT952316,2058.20,2778.57,2469.84,unidad,unidad,1.0,100,General,Otros,,,,
"CEPILLADORA DE BANCO 10""",THTP0204,23885.16,32244.97,28662.19,un,un,1.0,100,General,Otros,,,,
MARTILLO TECHO TIPO FRANCES 600 G,THTRH6006,4658.56,6289.06,5590.27,un,un,1.0,100,Herramientas,Discos y Corte,,,,
MARTILLO CARPINTERO MANGO FIBRA DE VIDRIO 16OZ (SS),THTS7316,3905.56,5272.51,4686.67,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
"DADO DE 6PT DE 1/2"" 22MM",THTST12221,1204.80,1626.48,1445.76,unidad,unidad,1.0,100,General,Otros,,,,
LLANA DENTADA 230X100 MM,THTT832306,2334.30,3151.31,2801.16,unidad,unidad,1.0,100,General,Otros,,,,
PISTOLA DE RIEGO PLASTICA,THWS010301,2700.76,3646.03,3240.91,unidad,unidad,1.0,100,General,Otros,,,,
SET DE ACOPLE RAPIDO 1/2 3 PIEZAS,THWS030301,1646.56,2222.86,1975.87,unidad,unidad,1.0,100,General,Otros,,,,
TALADRO INALAMBRICO 20V -10MM 1500 RPM C/LED + 2BATERIAS +1 CARGADOR (NEW),TIDLI20012,63491.45,85713.46,76189.74,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
TALADRO INALAMBRICO 20V 13MM C/LED - 2 BATERIAS 2AH - 1 CARGADOR + 50 ACCESORIOS,TIDLI20031,60229.96,81310.45,72275.95,un,un,1.0,100,Herramientas,Discos y Corte,,,,
TIERRA DE COLOR NEGRA 1/2 KG,TIER006,976.89,1318.80,1172.27,bolsa,bolsa,1.0,100,General,Otros,,,,
LLAVE DE IMPACTO INALAMBRICA 12V - 2 BATERIAS TORQUE 10NM,TIRLI1201,34626.45,46745.71,41551.74,pcs,pcs,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ATORNILLADOR DE IMPACTO INALAMBRICA 20V - 2 BATERIAS 2AH - 1 CARGADOR TORQUE 170NM,TIRLI2002,80109.16,108147.37,96130.99,un,un,1.0,100,General,Otros,,,,
"ACANALADA EC 762 X 2500 X 0,30 MM ZINCALUM",TIZECO0302500,7424.58,10023.18,8909.50,unidad,unidad,1.0,100,Construccion,Materiales,,,,
"ACANALADA EC 762 X 3000 X 0,30 MM ZINCALUM",TIZECO0303000,8909.50,12027.82,10691.40,unidad,unidad,1.0,100,Construccion,Materiales,,,,
"ACANALADA EC 762 X 3660 X 0,30 MM ZINCALUM",TIZECO0303660,10869.59,14673.94,13043.50,unidad,unidad,1.0,100,Construccion,Materiales,,,,
"5V EC 819 X 2500 X 0,30 MM ZINCALUM",TIZECO5V0302500,7314.14,9874.09,8776.97,unidad,unidad,1.0,100,Construccion,Materiales,,,,
"5V EC 819 X 3000 X 0,35 MM ZINCALUM",TIZECO5V0353000,10198.63,13768.15,12238.36,unidad,unidad,1.0,100,Construccion,Materiales,,,,
"PLANCHA 5V EC 819 X 3500 X 0,35MM ZINCALUM",TIZECO5V0353500,10830.15,14620.70,12996.18,UNIDAD,UNIDAD,1.0,100,Construccion,Materiales,,,,
"PLANCHA ACANALADA T 762 X 2500 X 0,35MM ZINCALUM",TIZTOL0352500,8075.17,10901.48,9690.21,UNIDAD,UNIDAD,1.0,100,Construccion,Materiales,,,,
TIJERA CORTA TUBO PVC,TJB001,6585.88,8890.94,7903.05,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CHAQUETA IMPERMEABLE TALLA L,TJCTC2282.L,16515.80,22296.33,19818.96,un,un,1.0,100,General,Otros,,,,
CHAQUETA IMPERMEABLE TALLA XL,TJCTC2282.XL,16515.80,22296.33,19818.96,un,un,1.0,100,General,Otros,,,,
TIJERA LATA DELUXE 10,TJL210,7308.12,9865.96,8769.74,unidad,unidad,1.0,100,General,Otros,,,,
CEPILLO ELECTRICO 1050 W,TL1108236,61946.80,83628.18,74336.16,unidad,unidad,1.0,100,General,Otros,,,,
ROUTER O FRESADORA ELECTRICA 500W INDUSTRIAL 6MM 1/4,TLT5001,38945.16,52575.97,46734.19,unidad,unidad,1.0,100,General,Otros,,,,
CINTA METRICA DE ACERO 3MX16MM PRO,TMT126031,1204.80,1626.48,1445.76,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
CINTA METRICA DE ACERO 5MX9MM PRO,TMT126051,1757.00,2371.95,2108.40,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
CINTA METRICA DE ACERO 5MX25MM PRO,TMT126052,2349.36,3171.64,2819.23,set,set,1.0,100,Aceros y Techumbre,Planchas,,,,
CINTA METRICA DE ACERO 8MX25MM PRO,TMT126081,3303.16,4459.27,3963.79,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
CINTA METRICA DE ACERO 10MX25MM PRO,TMT126101,3689.70,4981.10,4427.64,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
NIVEL DE ALUMINIO 2 AGUAS 60CMS,TMT26036,2901.56,3917.11,3481.87,unidad,unidad,1.0,100,General,Otros,,,,
MULTIMETRO DIGITAL,TMT46001,6375.40,8606.79,7650.48,unidad,unidad,1.0,100,General,Otros,,,,
"TORNILLO BANCO 3"" UYUSTOOLS",TOB203,43778.42,59100.86,52534.10,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
"TORNILLO CABEZA DE LENTEJA CON BROCA 8X1"" 1000UN/SET",TOLB81,18103.49,24439.71,21724.18,set,set,1.0,100,Ferreteria,Fijaciones,,,,
"TORNILLO CABEZA DE LENTEJA CON BROCA 8X3/4"" 1000UN/SET",TOLB834,17231.38,23262.36,20677.66,set,set,1.0,100,Ferreteria,Fijaciones,,,,
"ASIENTO MODERNO UNIVERSAL REFORZADO, CON TAPA INYECTADA DE COBERTURA TOTAL, AMORTIGUADORES EN PARTE ",TOV/PP*BR1,5504.93,7431.66,6605.92,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
"TOSTADOR DE PAN, TP-1310NG, 4 REBANADAS DE PAN, NEGRO, 1300 WATTS.",TP-1310NG,17001.86,22952.51,20402.23,unidad,unidad,1.0,100,General,Otros,,,,
TOSTADORES DE PAN TP-710NG,TP-710NG,10623.50,14341.73,12748.21,unidad,unidad,1.0,100,General,Otros,,,,
"MOTOBOMBA 1"""" 100 L/MIN 2,5 HP/105CC BENCINA - INDUSTRIAL",TP3101,115911.80,156480.93,139094.16,und,und,1.0,100,General,Otros,,,,
"MOTOBOMBA 2"""" 550 L/MIN 7 HP/208CC BENCINA - INDUSTRIAL",TP3202,160640.00,216864.00,192768.00,und,und,1.0,100,General,Otros,,,,
"MOTOBOMBA 3"""" 1.000 L/MIN 7 HP/208CC BENCINA - INDUSTRIAL",TP3302,179716.00,242616.60,215659.20,und,und,1.0,100,General,Otros,,,,
ORILLADORA DESMALEZADORA BENCINERA 2HP,TP5434421,121735.00,164342.25,146082.00,und,und,1.0,100,General,Otros,,,,
"PLACA COMPACTADORA 4.200 VPM, 6,5 HP - 90 KGS",TP7100-2,473827.76,639667.48,568593.31,unidad,unidad,1.0,100,General,Otros,,,,
"MALETA PLASTICA 17"" 15 KILOS (SS)",TPBX0171,7168.56,9677.56,8602.27,un,un,1.0,100,General,Otros,,,,
"MALETA PLASTICA 20"" 15 KILOS (SS)",TPBX0201,12088.16,16319.02,14505.79,un,un,1.0,100,General,Otros,,,,
"JUEGO DE 2 MALETA PLASTICOS (14"" Y 17"") (SS)",TPBXK0021,7680.60,10368.81,9216.72,set,set,1.0,100,General,Otros,,,,
ASIENTO UNIVERSAL SOPLADO TAPA INYECTADA (BLANCO),TPJ,3268.02,4411.83,3921.62,unidad,unidad,1.0,100,General,Otros,,,,
TORNILLO DE REPOSICION PARA TPK/AS Y TOV/SC*BR1,TPKPF1,596.38,805.11,715.65,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
ROMPEPASILLO TOTAL,TPMALB01,27610.00,37273.50,33132.00,unidad,unidad,1.0,100,General,Otros,,,,
BANDERA TOTAL,TPMGF03,1807.20,2439.72,2168.64,un,un,1.0,100,General,Otros,,,,
LAVARROPA ASTRA15 LTS. 49X43X28 CMS.,TQ0/X1,11304.36,15260.88,13565.23,unidad,unidad,1.0,100,General,Otros,,,,
LAVARROPA ASTRA 24 LTS. 58X52X32 CM. CON DESAGAŒE Y FIJACIONES,TQ2/X1,18387.47,24823.08,22064.96,unidad,unidad,1.0,100,General,Otros,,,,
TUBO REC 100 X 50 X 20 X 6000 MM PESO: 27,TR1005020,37420.83,50518.12,44904.99,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
FRESADORA 1600W - INDUSTRIAL,TR111216,63387.88,85573.64,76065.46,unidad,unidad,1.0,100,General,Otros,,,,
"TUBO REC. 30 X 20 X 20 X 6000 MM PESO: 8,16",TR302020,11309.41,15267.70,13571.29,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 40 X 20 X 20 X 6000 MM PESO: 10,08",TR402020,13970.44,18860.09,16764.53,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 40 X 30 X 20 X 6000 MM PESO: 11,94",TR403020,16548.32,22340.23,19857.98,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 50 X 20 X 20 X 6000 MM PESO: 11,94",TR502020,16548.32,22340.23,19857.98,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 50 X 30 X 20 X 6000 MM PESO: 13,86",TR503020,19209.36,25932.64,23051.23,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 60 X 40 X 20 X 6000 MM PESO: 17,58",TR604020,24365.11,32892.90,29238.13,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 70 X 30 X 20 X 6000 MM PESO: 17,58",TR703020,24365.11,32892.90,29238.13,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO REC. 80 X 40 X 20 X 6000 MM PESO: 21,36",TR804020,29604.03,39965.45,35524.84,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TARRAJA 8PCS (TAPS),TRA801,8175.71,11037.21,9810.86,set,set,1.0,100,General,Otros,,,,
SET DE 5 HOJAS 150 MM SIERRA SABLE PARA MADERA,TRSB611D,2198.76,2968.33,2638.51,set,set,1.0,100,Herramientas,Discos y Corte,,,,
SIERRA SABLE 750W,TS100806,50842.56,68637.46,61011.07,un,un,1.0,100,Herramientas,Discos y Corte,,,,
"SIERRA CIRCULAR 7 1/4"" - 1600W",TS1161856,39141.06,52840.43,46969.27,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
SIERRA CALADORA 650W,TS206806,27698.85,37393.45,33238.62,unidad,unidad,1.0,100,Construccion,Materiales,,,,
SIERRA CALADORA 800W INDUSTRIAL / 3.000 RPM,TS2081006,34626.45,46745.71,41551.74,un,un,1.0,100,Construccion,Materiales,,,,
ESMERIL MULTIFUNCIONAL 300W,TS3006,26746.56,36107.86,32095.87,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
"SIERRA INGLETEADORA 8 1/4"" 1400W - MAX CORTE 120X55MM",TS42142107,86434.36,116686.39,103721.23,un,un,1.0,100,Herramientas,Discos y Corte,,,,
SIERRA INGLETEADORA 10'' 1800W - MAX CORTE 140X70MM,TS42182552,120469.96,162634.45,144563.95,un,un,1.0,100,Herramientas,Discos y Corte,,,,
"SIERRA INGLETADORA 12"" TELESCOPICA 2400W",TS42183057,230908.45,311726.41,277090.14,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
SIERRA CIRCULAR INALAMBRICA 20V 140MM S/B - S/C,TSLI1401,50842.56,68637.46,61011.07,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
SIERRA CIRCULAR INALAMBRICA 20V 165MM S/B - S/C,TSLI1651,63392.56,85579.96,76071.07,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
GAFAS PROTECTORAS TRANSPARENTES,TSP304,1144.56,1545.16,1373.47,pair,pair,1.0,100,General,Otros,,,,
GAFAS DE SEGURIDAD,TSP306,1495.96,2019.55,1795.15,pair,pair,1.0,100,General,Otros,,,,
MASCARA DE SOLDAR CON OSCURECIMIENTO AUTOMATICO,TSP9309,17509.76,23638.18,21011.71,pcs,pcs,1.0,100,Electricidad,Cables y Accesorios,,,,
GAFAS DE SOLDADOR,TSP9401,6867.36,9270.94,8240.83,unidad,unidad,1.0,100,General,Otros,,,,
PISTOLA PARA PEGAR SILICONA 100W,TT101116,4859.36,6560.14,5831.23,unidad,unidad,1.0,100,General,Otros,,,,
PISTOLA DE SILICONA 150W,TT201116,6917.56,9338.71,8301.07,unidad,unidad,1.0,100,General,Otros,,,,
"TUBO RED. 1 1/4 X 1.5 X 6000 MM PESO: 6,72",TT3215,9606.97,12969.42,11528.37,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
PISTOLA SOLDADORA DE CAÑERIAS PPR 800W/1500W,TT328151,48483.16,65452.27,58179.79,un,un,1.0,100,General,Otros,,,,
PISTOLA PARA PINTAR 350W,TT3506,23493.60,31716.36,28192.32,unidad,unidad,1.0,100,General,Otros,,,,
"TUBO RED. 1 1/2 X 1.5 X 6000 MM PESO: 8,1",TT3815,11579.83,15632.78,13895.80,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO RED. 1 1/2 X 2.0 X 6000 MM PESO: 10,68",TT3820,14802.01,19982.72,17762.41,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
KIT PISTOLA DE PINTAR 550W INDUSTRIAL,TT5006-2,34627.96,46747.75,41553.55,unidad,unidad,1.0,100,General,Otros,,,,
"TUBO RED. 2 X 1.5 X 6000 MM PESO: 10,92",TT5115,15611.33,21075.29,18733.59,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO RED. 2 X 2.0 X 6000 MM PESO: 14,46",TT5120,20040.93,27055.26,24049.12,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO RED. 2 1/2"""" X 1,5 X 6,000 MM PESO: 13,74",TT6315,19642.83,26517.82,23571.39,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TUBO RED. 3 X 2.0 X 6000 MM PESO: 21,96",TT7620,30435.61,41088.07,36522.73,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CEPILLO DE BANCO ELECTRICO 1500W,TTKP15001,284272.56,383767.96,341127.07,unidad,unidad,1.0,100,General,Otros,,,,
PORTAELECTRODO CORRIENTE 300A,TWAH3006,3453.76,4662.58,4144.51,unidad,unidad,1.0,100,General,Otros,,,,
ESMALTE SINTETICO CON AC TX NEGRO GALON,TXESA-Q9010GL0_RM,15652.36,21130.69,18782.83,gl,gl,1.0,100,Pinturas,Aplicacion,,,,
ESMALTE SINTETICO CON AC TX NEGRO 1/4 GALON,TXESA-Q9010KL0_RM,4231.86,5713.01,5078.23,gl,gl,1.0,100,Pinturas,Aplicacion,,,,
ESMALTE SINTETICO CON AC TX BLANCO GALON,TXESA-Q9020GL0_RM,15652.36,21130.69,18782.83,gl,gl,1.0,100,Pinturas,Aplicacion,,,,
ESMALTE SINTETICO CON AC TX BLANCO 1/4 GALON,TXESA-Q9020KL0_RM,4231.86,5713.01,5078.23,gl,gl,1.0,100,Pinturas,Aplicacion,,,,
LATEX ACRILICO TX BLANCO TINETA (4 GAL),TXLAC-Q9020TP4_RM,13554.00,18297.90,16264.80,tn,tn,1.0,100,General,Otros,,,,
COBERTOR CORAL BLUE 20P I20,TXPMCI20BL20P,17570.00,23719.50,21084.00,unidad,unidad,1.0,100,General,Otros,,,,
COBERTOR CORAL LILAC 20P I20,TXPMCI20LI20P,17570.00,23719.50,21084.00,unidad,unidad,1.0,100,General,Otros,,,,
"TENSOR ZINC DE CABLE C+C 3/16"" UYUSTOOLS",TZCC316,1370.46,1850.12,1644.55,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
TIZALINEA CON TIZA 30M AMAR./NEGRO GRANDE,TZT030,4109.37,5547.65,4931.25,set,set,1.0,100,General,Otros,,,,
TIZALINEA CON TIZA BICOLOR,TZT130,3881.37,5239.85,4657.65,set,set,1.0,100,General,Otros,,,,
MANGA UV SUR INVERNADERO 2T 200X015 (80MTS),U2TS.20015.1.GN,175921.90,237494.57,211106.28,rl,rl,1.0,100,General,Otros,,,,
MANGA UV SUR INVERNADERO 2T 300X015 (50MTS),U2TS.30015.1.GN,152640.13,206064.17,183168.15,Rl,Rl,1.0,100,General,Otros,,,,
MANGA UV SUR INVERNADERO 2T 400X015 (40MTS),U2TS.40015.1.GN,164789.53,222465.87,197747.44,Rl,Rl,1.0,100,General,Otros,,,,
MANGA UV2T. SUR. NIQ. AB1L. FUE. 400X150 (40 MT),U2TS.40015.1.GN,164789.53,222465.87,197747.44,rl,rl,1.0,100,General,Otros,,,,
UÑETA METALICA ZINCADA 15*9*2 M/M,UMTZ,1093.36,1476.03,1312.03,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
CINTA DT11 SILVER 48MM 55MT DUCT TAPE,UU-0093-0163-9,7321.17,9883.58,8785.40,unidad,unidad,1.0,100,General,Otros,,,,
TEMFLEX 165 19MM X 18M NEGRA,UU-0094-7247-1,1418.93,1915.56,1702.72,rollo,rollo,1.0,100,General,Otros,,,,
