nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
ESM SINT PAJ VERDE TROPICAL (SOQUINA),20009401,18577.01,25078.97,22292.41,galon,galon,1.0,100,Construccion,Materiales,,,,
ESMALTE SINTETICO PAJARITO NEGRO (SOQUINA),20009501,14544.95,19635.68,17453.94,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
ESM SINT PAJ NEGRO (SOQUINA),20009504,5764.97,7782.71,6917.96,litro,litro,1.0,100,General,Otros,,,,
ESM SINT PAJ NEGRO (SOQUINA),20009508,2890.52,3902.20,3468.62,1/8 galon,1/8 galon,1.0,100,General,Otros,,,,
ESMALTE SINTETICO PAJARITO NEGRO 200CC (SOQUINA),20009516,1194.76,1612.93,1433.71,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
ESM SINT PAJ GRIS MAQUINA (SOQUINA),20009601,18577.01,25078.97,22292.41,galon,galon,1.0,100,General,Otros,,,,
ESM SINT PAJ GRIS PERLA (SOQUINA),20009701,18577.01,25078.97,22292.41,galon,galon,1.0,100,General,Otros,,,,
ESM SINT PAJ ALUMINIO (SOQUINA),20009801,18577.01,25078.97,22292.41,galon,galon,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR BLANCO GL (SOQUINA),20010601,3868.41,5222.36,4642.09,galon,galon,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR BLANCO 4GL (SOQUINA),20010630,11897.40,16061.49,14276.88,tineta 4 galone,tineta 4 galone,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR CREMA,20010901,3247.94,4384.72,3897.53,galon,galon,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR DAMASCO,20011301,3868.41,5222.36,4642.09,galon,galon,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR CALIPSO,20011701,3247.94,4384.72,3897.53,galon,galon,1.0,100,Construccion,Materiales,,,,
"DESAGUE LAVATORIO 1 1/4"" CON TAPON",20012,1732.90,2339.42,2079.48,unidad,unidad,1.0,100,General,Otros,,,,
"SMART PANEL 11,1MM R8 V BLANCO",2001224111,23841.99,32186.68,28610.39,unidad,unidad,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR LADRILLO (SOQUINA),20016001,13030.92,17591.74,15637.10,galon,galon,1.0,100,Construccion,Materiales,,,,
OLEO SINTETICO CONSTRUCTOR LADRILLO (SOQUINA),20016004,3692.71,4985.16,4431.25,1/4 galon,1/4 galon,1.0,100,Construccion,Materiales,,,,
OLEO SINT. CONSTRUCTOR BLANCO GL (SOQUINA),20016101,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR BLANCO 1/4 (SOQUINA),20016104,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR BCO INV GL (SOQUINA),20016201,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR BCO INV 1/4 (SOQUINA),20016204,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR BCO OSTRA GL (SOQUINA),20016301,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR AMARILLO REY (SOQUINA),20016401,11954.63,16138.75,14345.55,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR AMAR REY 1/4 (SOQUINA),20016404,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR CREMA (SOQUINA),20016501,13030.92,17591.74,15637.10,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR MARFIL (SOQUINA),20016601,11954.63,16138.75,14345.55,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR MARFIL 1/4 (SOQUINA),20016604,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR AZUL (SOQUINA),20016701,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR AZUL 1/4 (SOQUINA),20016704,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR AZUL MEDIANO (SOQUINA),20016801,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR AZUL MED 1/4 (SOQUINA),20016804,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR CELESTE GL (SOQUINA),20016901,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR CELESTE 1/4 (SOQUINA),20016904,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR CAFE MORO (SOQUINA),20017101,13030.92,17591.74,15637.10,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR CAFE MORO (SOQUINA),20017104,3906.56,5273.86,4687.88,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR NARANJA (SOQUINA),20017301,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR NARANJA 1/4 (SOQUINA),20017304,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR BERMELLON (SOQUINA),20017501,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR BERMELLON (SOQUINA),20017504,3692.71,4985.16,4431.25,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR DAMASCO (SOQUINA),20017701,11954.63,16138.75,14345.55,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR VDE CLARO1/4 (SOQUINA),20017804,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR CALIPSO (SOQUINA),20017901,13030.92,17591.74,15637.10,galon,galon,1.0,100,Construccion,Materiales,,,,
OLEO SINT. CONSTRUCTOR CALIPSO 1/4 (SOQUINA),20017904,4301.14,5806.53,5161.36,litro,litro,1.0,100,Construccion,Materiales,,,,
"SIFON REGIO 1 1/4"" SAL./ CURVA STANDARD",20018,2111.41,2850.41,2533.69,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
OLEO SINTETICO CONSTRUCTOR NEGRO (SOQUINA),20018001,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR NEGRO (SOQUINA),20018004,3692.71,4985.16,4431.25,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR GRIS PER GL (SOQUINA),20018101,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR GRIS PER 1/4 (SOQUINA),20018104,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
ESMALTE AL AGUA BLANCO (SOQUINA),20026901,16152.35,21805.68,19382.82,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
ESM AGUA PAJARITO BLANCO 1/4 (SOQUINA),20026904,4546.11,6137.25,5455.33,litro,litro,1.0,100,General,Otros,,,,
ESMALTE AL AGUA BLANCO,20026905,70397.47,95036.58,84476.96,tineta,tineta,1.0,100,Pinturas,Aplicacion,,,,
ELECTRODO E308L 3/32 (DISPLAY 3 BARRAS),2002917,30506.54,41183.83,36607.85,bolsa 10 u.,bolsa 10 u.,1.0,100,General,Otros,,,,
ELECTRODO ALUM 43 3/32 (DISPLAY 3 BARRAS),2002921,33777.57,45599.72,40533.09,bolsa 10 u.,bolsa 10 u.,1.0,100,General,Otros,,,,
EQUIPO PINTAR ELEC DP001 600W 200L-MIN FLOWMAK,200300,77516.35,104647.07,93019.62,unidad,unidad,1.0,100,General,Otros,,,,
ARENA DE CUARZO GRUESA SACO X 20 K,20030031,8358.30,11283.70,10029.96,1,1,1.0,100,General,Otros,,,,
ARENA DE CUARZO FINA SACO X 20 K,20030032,7906.50,10673.78,9487.80,1,1,1.0,100,General,Otros,,,,
PASTA MURO PM-15 (SOQUINA),20030599,570.27,769.87,684.33,1 kilo,1 kilo,1.0,100,General,Otros,,,,
"SIKAFLEX 11FC BL, CAJA 12 CARTUCHOS (SANTIAGO)",2003876,85062.90,114834.91,102075.48,caja,caja,1.0,100,General,Otros,,,,
"TRAMPA - SIFON MULTIUSO TIPO S Y P 1 1/2"" - 11/4""",20043,2491.93,3364.10,2990.31,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ELECTRODO E316L 3/32 (3 VARILLAS),2004301,34878.96,47086.60,41854.75,bolsa 10 u.,bolsa 10 u.,1.0,100,General,Otros,,,,
ELECTRODO SOLWELD E-6011 3/32 (ENVASADO 5KG),2004433,185579.36,250532.14,222695.23,caja,caja,1.0,100,General,Otros,,,,
ELECTRODO SOLWELD E-6011 1/8 (ENVASADO 5KG),2004434,172627.76,233047.48,207153.31,caja,caja,1.0,100,General,Otros,,,,
ELECTRODO SOLWELD E-6011 3/32 (ENVASADO 1KG),2004631,204128.26,275573.15,244953.91,caja,caja,1.0,100,General,Otros,,,,
ELECTRODO 6011 1/8 (1KG) (CAJA 20KG),2004662,188414.66,254359.79,226097.59,caja,caja,1.0,100,General,Otros,,,,
ELECTRODO 6011 3/32 (1KG) (CAJA 20KG),2004664,86858.05,117258.36,104229.66,CAJA,CAJA,1.0,100,General,Otros,,,,
ELECTRODO PUNTO VERDE 3/32 (1KG)(CAJA 20KG),2004665,202319.05,273130.72,242782.86,caja,caja,1.0,100,General,Otros,,,,
"ELECTRODO MYH AC-1 3/32"" (ENV.1KG) 20K",2004738,193751.92,261565.09,232502.30,caja,caja,1.0,100,General,Otros,,,,
"ELECTRODO MYH AC-1 1/8"" (ENV.1KG) 20KG",2004740,180222.02,243299.72,216266.42,caja,caja,1.0,100,General,Otros,,,,
SIKAFLEX 11 FC COLOR GRIS CAJA CON 12 CART. 300 ML (SANTIAGO),2004876,85062.90,114834.91,102075.48,caja,caja,1.0,100,General,Otros,,,,
ESM AGUA PAJARITO DURAZNO GL (SOQUINA),20060301,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA PAJARITO VAINILLA GL (SOQUINA),20060401,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA PAJARITO DAMASCO GL,20061301,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA PAJARITO CELESTE GL (SOQUINA),20061501,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA PAJARITO BLANCO HUESO GL (SOQUINA),20061701,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
ESMALTE AL AGUA ROJO COLONIAL (SOQUINA),20061801,12365.26,16693.11,14838.32,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
ESM AGUA PAJARITO OCRE-ORO GL (SOQUINA),20062301,16152.35,21805.68,19382.82,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO NATURAL (SOQUINA),20083401,14132.30,19078.61,16958.76,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO NATURAL (SOQUINA),20083404,3067.22,4140.75,3680.66,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
BARNIZ MARINO ALERCE (SOQUINA),20084101,10926.53,14750.82,13111.84,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO ALERCE (SOQUINA),20084104,3966.80,5355.19,4760.16,litro,litro,1.0,100,General,Otros,,,,
BARNIZ MARINO CAOBA (SOQUINA),20084201,11909.45,16077.75,14291.34,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO CAOBA (SOQUINA),20084204,3966.80,5355.19,4760.16,Litro,Litro,1.0,100,General,Otros,,,,
BARNIZ MARINO LADRILLO (SOQUINA),20084301,14132.30,19078.61,16958.76,galon,galon,1.0,100,Construccion,Materiales,,,,
BARNIZ MARINO LADRILLO (SOQUINA),20084304,3966.80,5355.19,4760.16,litro,litro,1.0,100,Construccion,Materiales,,,,
BARNIZ MARINO ROBLE (SOQUINA),20084401,11909.45,16077.75,14291.34,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO ROBLE (SOQUINA),20084404,3067.22,4140.75,3680.66,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
BARNIZ MARINO RAULI (SOQUINA),20084601,10926.53,14750.82,13111.84,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO RAULI (SOQUINA),20084604,3966.80,5355.19,4760.16,litro,litro,1.0,100,General,Otros,,,,
BARNIZ MARINO COIGUE (SOQUINA),20084701,14132.30,19078.61,16958.76,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO COIGUE (SOQUINA),20084704,3966.80,5355.19,4760.16,litro,litro,1.0,100,General,Otros,,,,
BARNIZ MARINO MAPLE GL (SOQUINA),20084901,14132.30,19078.61,16958.76,galon,galon,1.0,100,General,Otros,,,,
BARNIZ MARINO MAPLE (SOQUINA),20084904,3067.22,4140.75,3680.66,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
"GENERADOR GASOLINA 2,2 KW  P/MANUAL MOTOR DE 6,5HP",201-003C,430716.00,581466.60,516859.20,unidad,unidad,1.0,100,General,Otros,,,,
GENERADOR GASOLINA 2.8 KW. PART. MANUAL MOD TG3800CX1J,201-005C,511036.00,689898.60,613243.20,unidad,unidad,1.0,100,General,Otros,,,,
PASTA INDEPP P/SOLDAR LATA 50 GRS.,201-01,612.44,826.79,734.93,unidad,unidad,1.0,100,General,Otros,,,,
PASTA INDEPP P/SOLDAR LATA 100 GRS.,201-02,983.92,1328.29,1180.70,unidad,unidad,1.0,100,General,Otros,,,,
ESPACIADOR CERAMICA 2MMBLANCO BOLSA 200UN,2010120001050,655.61,885.08,786.73,unidad,unidad,1.0,100,General,Otros,,,,
ESPACIADOR CERAMICA 3MMBLANCO BOLSA 200UN,2010120003050,888.54,1199.53,1066.25,unidad,unidad,1.0,100,General,Otros,,,,
ESPACIADOR CERAMICA 5MMBLANCO BOLSA 200UN,2010120005050,1362.43,1839.28,1634.91,unidad,unidad,1.0,100,General,Otros,,,,
"CODO SANITARIO GRIS 40 X 87,5°",20106,262.04,353.76,314.45,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"MOTOR ELECT FLOWMAK 1,0HP 220V 4P 1330RPM",201110,186297.60,251501.76,223557.12,unidad,unidad,1.0,100,General,Otros,,,,
CELOSIA VENTILACION PLANA 20 X 20 BLANCO CAJA 50U,2011100020050,38586.73,52092.09,46304.08,unidad,unidad,1.0,100,General,Otros,,,,
CELOSIA VENT. PLANA23 X 23 CM BCO CAJA 50U,2011100022050,66527.05,89811.51,79832.46,caja,caja,1.0,100,General,Otros,,,,
CELOSIA VENT. PLANA30X30CM BCO CAJA 50UN,2011100026050,113096.58,152680.39,135715.90,caja,caja,1.0,100,General,Otros,,,,
COPLA PVC CEM 20 MM,20128,79.32,107.08,95.18,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TERMINAL PVC HE CEM 20 X 1/2""",20129,94.38,127.41,113.25,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TERMINAL PVC HI CEM 20 X 1/2""",20130,108.43,146.38,130.12,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"MOTOR ELECT FLOWMAK 0,75HP 220V 4P 1330RPM",201313,178769.61,241338.97,214523.53,unidad,unidad,1.0,100,General,Otros,,,,
CODO PVC 20 MM 90º CEM,20132,110.44,149.09,132.53,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"BUJE REDUCCION (BUSHING) 1"" X 3/4""",20135,278.11,375.45,333.73,unidad,unidad,1.0,100,General,Otros,,,,
TEE PVC CEM 25 MM,20144,241.96,326.65,290.36,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ESM SINT PAJ BERMELLON (SOQUINA),20145401,18577.01,25078.97,22292.41,galon,galon,1.0,100,General,Otros,,,,
BUJE CORTO 25 X 20,20146,52.21,70.48,62.65,unidad,unidad,1.0,100,General,Otros,,,,
CODO PVC 32 MM 90º CEM,20149,241.96,326.65,290.36,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CEM 32 MM,20150,275.10,371.38,330.12,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TERMINAL PVC HE CEM 32 X 1""",20151,182.73,246.68,219.27,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BUJE CORTO 32 X 25,20154,87.35,117.92,104.82,unidad,unidad,1.0,100,General,Otros,,,,
ESMERIL ANGULAR 4.5''18V C-BATERIA 4.0AH+CARGADO,201580,156548.70,211340.75,187858.44,c/u,c/u,1.0,100,Herramientas,Discos y Corte,,,,
CODO PVC 50 MM 90º CEM,20160,618.46,834.93,742.16,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CEM 50 MM,20165,949.78,1282.21,1139.74,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ABRAZADERA HIDRAULICA 25 MM,20169,134.54,181.62,161.44,unidad,unidad,1.0,100,General,Otros,,,,
TEE PVC CEM 63 MM,20174,3189.71,4306.11,3827.65,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"UNION DOBLE 3/4"" PP",20185,239.96,323.94,287.95,unidad,unidad,1.0,100,General,Otros,,,,
"UNION DOBLE 1"" PP",20186,415.66,561.14,498.79,unidad,unidad,1.0,100,General,Otros,,,,
"UNION DOBLE 1 1/2"" PP",20188,740.95,1000.29,889.14,unidad,unidad,1.0,100,General,Otros,,,,
"UNION DOBLE 2"" PP",20189,1263.03,1705.09,1515.64,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HE 1/2"" PP",20191,121.48,164.00,145.78,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HE 3/4"" PP",20192,191.76,258.88,230.12,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HE 1"" PP",20193,316.26,426.95,379.51,unidad,unidad,1.0,100,General,Otros,,,,
LATEX CONSTRUCTOR CELESTE AGUA GL (SOQUINA),20193901,3868.41,5222.36,4642.09,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR OCRE GL (SOQUINA),20194201,13662.43,18444.28,16394.92,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR OCRE 1/4 (SOQUINA),20194204,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR ROBLE GL (SOQUINA),20194301,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINTETICO CONSTRUCTOR ROBLE (SOQUINA),20194301,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR ROBLE 1/4 (SOQUINA),20194304,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR VDE TREB GL (SOQUINA),20194401,15179.48,20492.29,18215.37,galon,galon,1.0,100,General,Otros,,,,
OLEO SINT. CONSTRUCTOR VDE TREB 1/4 (SOQUINA),20194404,4301.14,5806.53,5161.36,litro,litro,1.0,100,General,Otros,,,,
"TERMINAL HE 2"" PP",20196,794.16,1072.12,953.00,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HI 1/2"" PP",20197,155.62,210.09,186.74,unidad,unidad,1.0,100,General,Otros,,,,
FLEXIBLE 1.5MTS METAL CROMO,202-90,2288.12,3088.96,2745.74,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HI 1 1/2"" PP",20201,1397.57,1886.72,1677.08,unidad,unidad,1.0,100,General,Otros,,,,
"TERMINAL HI 2"" PP",20202,1889.53,2550.86,2267.43,unidad,unidad,1.0,100,General,Otros,,,,
"TEE 1/2"" PP",20203,162.65,219.57,195.18,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TEE 3/4"" PP",20204,411.64,555.71,493.97,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TEE 1"" PP",20205,639.55,863.39,767.46,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CODOS 1"" PP",20210,547.18,738.69,656.62,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CODOS 1 1/2"" PP",20212,1342.35,1812.17,1610.82,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"REDUCCION 3/4"" X 1/2"" PP",20214,197.79,267.01,237.35,unidad,unidad,1.0,100,General,Otros,,,,
"REDUCCION 1 1/4"" X 1"" PP",20216,639.55,863.39,767.46,unidad,unidad,1.0,100,General,Otros,,,,
"REDUCCION 1 1/2"" X 1 1/4"" PP",20217,984.92,1329.65,1181.91,unidad,unidad,1.0,100,General,Otros,,,,
"TEE REDUCCION 3/4"" X 1/2"" PP",20219,514.05,693.96,616.86,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"TEE REDUCCION 1"" X 1/2"" PP",20220,673.68,909.47,808.42,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BOMBAS SUMERGIBLE 3SDM1/22-0.55 - EDR,202204,132979.80,179522.73,159575.76,unidad,unidad,1.0,100,General,Otros,,,,
BOMBAS SUMERGIBLE 3SDM1/30-0.75 - EDR,202206,156875.00,211781.25,188250.00,unidad,unidad,1.0,100,General,Otros,,,,
"TEE REDUCCION 1"" X 3/4"" PP",20221,728.90,984.02,874.68,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CODO 1/2"" PP",20225,125.50,169.43,150.60,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"REDUCCION 2"" X 1 1/2"" PP",20226,1621.46,2188.97,1945.75,unidad,unidad,1.0,100,General,Otros,,,,
ADHESIVO TRADICIONAL 240 CC CAJA 24 UNDS.,2025678,97482.06,131600.79,116978.48,caja,caja,1.0,100,General,Otros,,,,
ADHESIVO HUMEDAD 240 CC CAJA 24 UNDS.,2025679,100394.48,135532.55,120473.37,caja,caja,1.0,100,General,Otros,,,,
RUEDA DVP MOLDAJE 20 NEGRO BOLSA 500UN,2027100010950,5197.71,7016.91,6237.25,unidad,unidad,1.0,100,General,Otros,,,,
TUBO BAJADA D 80X3M P25 BLANCO,2028228,6182.63,8346.55,7419.16,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CANALETA LARGO 4 M P25 BLANCO,2028229,9364.31,12641.82,11237.17,unidad,unidad,1.0,100,General,Otros,,,,
ADHESIVO NORMAL POMO 25CC (50 UND X CJA),2028750,36801.37,49681.85,44161.64,caja,caja,1.0,100,General,Otros,,,,
ADHESIVO NORMAL POMO 60CC (50 UND X CJA),2028751,65019.66,87776.54,78023.59,caja,caja,1.0,100,General,Otros,,,,
BAJADA CEMENTAR P25 BLANCO,2028869,3924.64,5298.26,4709.56,unidad,unidad,1.0,100,General,Otros,,,,
"CODO 87,5° M - H P25 BLANCO",2028871,1634.51,2206.59,1961.41,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
GANCHO TRADICIONAL P25 BLANCO,2028873,1069.26,1443.50,1283.11,unidad,unidad,1.0,100,General,Otros,,,,
TAPA CANALETA UNIVERSAL P25 BLANCO,2028875,996.97,1345.91,1196.37,unidad,unidad,1.0,100,General,Otros,,,,
UNION CANALETA P25 BLANCO,2028876,1167.65,1576.33,1401.18,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE AGUA METAL 1,75MTS",203-90,3493.92,4716.79,4192.70,unidad,unidad,1.0,100,General,Otros,,,,
"CANOA LED DOBLE C/ DOSTUBOS T8 2X18W 1,2M 6.000K OPAL",203005173,3792.11,5119.35,4550.53,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"DESAGUE 1,1/2"" LAVAPLATOS CON COLA",20305,1745.96,2357.04,2095.15,unidad,unidad,1.0,100,General,Otros,,,,
"DESAGUE 1,1/2"" LAVAPLATOS CON COLA",20305,1745.96,2357.04,2095.15,unidad,unidad,1.0,100,General,Otros,,,,
ESM AGUA CONSTRUCTOR BLANCO GL (SOQUINA),20310801,15228.67,20558.71,18274.41,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA CONSTRUCTOR MARFIL GL,20310901,15228.67,20558.71,18274.41,galon,galon,1.0,100,General,Otros,,,,
ESM AGUA CONSTRUCTOR MELON GL,20311201,15228.67,20558.71,18274.41,galon,galon,1.0,100,General,Otros,,,,
ESMALTE AL AGUA CONSTRUCTOR ROJO COLONIAL,20311301,11530.94,15566.77,13837.13,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
TORNILLO SOBERBIO 3/16X2'',203573002,3915.60,5286.06,4698.72,ct,ct,1.0,100,Ferreteria,Fijaciones,,,,
ANTICORROSIVO GRIS PERLA (SOQUINA),20360001,11238.78,15172.35,13486.53,galon,galon,1.0,100,General,Otros,,,,
ANTICOR GRIS PERLA (SOQUINA),20360004,3371.43,4551.43,4045.72,litro,litro,1.0,100,General,Otros,,,,
ANTICORROSIVO AZUL OSCURO (SOQUINA),20360301,11238.78,15172.35,13486.53,galon,galon,1.0,100,General,Otros,,,,
ANTICORROSIVO NEGRO (SOQUINA),20360401,9644.42,13019.97,11573.31,galon,galon,1.0,100,General,Otros,,,,
ANTICORROSIVO NEGRO (SOQUINA),20360404,3062.20,4133.97,3674.64,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
ANTICORROSIVO OCRE (SOQUINA),20360501,11238.78,15172.35,13486.53,galon,galon,1.0,100,General,Otros,,,,
ANTICOR OCRE (SOQUINA),20360504,3371.43,4551.43,4045.72,litro,litro,1.0,100,General,Otros,,,,
CANCAMO ABIERTO N° 0 ZINCADO,203810050,2685.70,3625.70,3222.84,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO ABIERTO N° 1 ZINCADO,203810100,3905.56,5272.51,4686.67,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO ABIERTO N° 3 ZINCADO,203810130,4467.80,6031.53,5361.36,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO ABIERTO N° 5 ZINCADO,203810150,8212.72,11087.17,9855.26,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO ABIERTO N° 7 ZINCADO,203810170,9839.20,13282.92,11807.04,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO ABIERTO N 9 (CAJA 100 UNIDADES),203810190,15556.98,21001.92,18668.38,ct,ct,1.0,100,General,Otros,,,,
CANCAMO CERRADO N° 0 ZINCADO,203812050,2830.28,3820.87,3396.33,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
CANCAMO CERRADO N°1 ZINCADO,203812100,4372.42,5902.77,5246.90,ct,ct,1.0,100,Aceros y Techumbre,Planchas,,,,
