nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
DISCO DIAMOND 180 TURBO UYUSTOOLS,DDU181,6654.87,8984.08,7985.85,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DESTORNILLADOR GOLPE UYUSTOOLS 6PCS TIPO 604,DEG604,6882.79,9291.77,8259.35,set,set,1.0,100,General,Otros,,,,
"DESTORNILLADOR CHROME VANADIUM PLANA 5MMX4""",DEM104,913.06,1232.63,1095.67,un,un,1.0,100,General,Otros,,,,
"DESTORNILLADOR CHROME VANADIUM PLANA 6MMX5""",DEM105,1017.60,1373.77,1221.13,un,un,1.0,100,General,Otros,,,,
"DESTORNILLADOR CHROME VANADIUM PLANA 6MMX6""",DEM106,1146.55,1547.84,1375.86,un,un,1.0,100,General,Otros,,,,
"DESTORNILLADOR CHROME VANADIUM PLANA 8MMX8""",DEM108,1732.02,2338.23,2078.42,un,un,1.0,100,General,Otros,,,,
DESTORNILLADOR CHROME VANADIUM CRUZ PH1X4,DEM204,954.87,1289.08,1145.85,un,un,1.0,100,General,Otros,,,,
"DESTORNILLADOR CHROME VANADIUM CRUZ PH2X6""",DEM206,1101.25,1486.68,1321.50,un,un,1.0,100,General,Otros,,,,
BALON GAS 230 GRS CON VALVULA PROVIDUS+,DEPCAMBAL048,2705.78,3652.80,3246.94,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BALON GAS 450 GRS CON VALVULA PROVIDUS+,DEPCAMBAL050,4329.25,5844.48,5195.10,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BALON DE GAS 330 GR PROVIDUS PROFESIONAL,DEPCAMBAL054,2339.32,3158.08,2807.18,unidad,unidad,1.0,100,General,Otros,,,,
BALON GAS 227 GRS  APE PROVIDUS+,DEPCAMBAL058,1480.90,1999.22,1777.08,unidad,unidad,1.0,100,General,Otros,,,,
BALON DE GAS DESECHABLE 190 GR. PROVIDUS SAFETY,DEPCAMBAL140,1335.32,1802.68,1602.38,unidad,unidad,1.0,100,General,Otros,,,,
COCINILLA DOS PLATOS REG. Y MANGUE,DEPCAMCOC011,36635.96,49458.55,43963.15,unidad,unidad,1.0,100,General,Otros,,,,
COCINILLA CAMPING MODELO YATAC PROVIDUS+,DEPCAMCOC031,15060.00,20331.00,18072.00,unidad,unidad,1.0,100,General,Otros,,,,
COCINILLA CAMPING  2 QUEM. HUELDE  PROVIDUS+,DEPCAMCOC033,28814.80,38899.98,34577.76,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" X 3/8"" IZQ HI/HI 100CM  PROVIDUS+",DEPCAMFLE003,5823.20,7861.32,6987.84,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2""DER. HI X 1/2"" DER. HI 100 CM PROVIDUS+",DEPCAMFLE007,5695.69,7689.18,6834.83,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" X 3/8"" IZQ HI/HI 60CM PROVIDUS+",DEPCAMFLE011,5120.40,6912.54,6144.48,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" DER. HI X 1/2"" DER. HI 40 CM PROVIDUS+",DEPCAMFLE019,6038.06,8151.38,7245.67,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" X 1/2"" IZQ HI/HI 60CM  PROVIDUS+",DEPCAMFLE021,5321.20,7183.62,6385.44,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" DER. HI X 1/2"" DER. HE 100 CM PROVIDUS+",DEPCAMFLE039,5836.25,7878.94,7003.50,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 1/2"" HI X 7/8"" HI DER 60 CM PROVIDUS+",DEPCAMFLE043,6124.40,8267.94,7349.28,unidad,unidad,1.0,100,General,Otros,,,,
"FLEXIBLE GAS 7/16"" HE DER X 7/8"" HE IZQ 60 CM PROVIDUS+ ALTA PRESION",DEPCAMFLE047,7730.80,10436.58,9276.96,unidad,unidad,1.0,100,General,Otros,,,,
CAPSULA DAISY CO2 (12G) GRANEL,DEPCAZDAI105,481.92,650.59,578.30,unidad,unidad,1.0,100,General,Otros,,,,
"LATA GAMO 250 POSTON 4,5 EXPANDER",DEPCAZPOS030,2504.98,3381.72,3005.98,unidad,unidad,1.0,100,General,Otros,,,,
"LATA GAMO 250 POSTON 5,5 EXPANDER",DEPCAZPOS031,3995.92,5394.49,4795.10,unidad,unidad,1.0,100,General,Otros,,,,
"BOTELLA 1500 BALINES METALICOS UMAREX 4,5MM",DEPCAZUMA085,3905.56,5272.51,4686.67,unidad,unidad,1.0,100,General,Otros,,,,
"MONOFILAMENTO SUPERFLEX 0,40X100 MT BLANCO",DEPPESMAZ054,652.60,881.01,783.12,unidad,unidad,1.0,100,General,Otros,,,,
"MONOFILAMENTO SUPERFLEX 0,45X100 MT BLANCO",DEPPESMAZ055,702.80,948.78,843.36,unidad,unidad,1.0,100,General,Otros,,,,
"MONOFILAMENTO SUPERFLEX 0,50X100 MT BLANCO",DEPPESMAZ056,722.88,975.89,867.46,unidad,unidad,1.0,100,General,Otros,,,,
"MONOFILAMENTO SUPERFLEX 0,60X100 MT BLANCO",DEPPESMAZ057,993.96,1341.85,1192.75,unidad,unidad,1.0,100,General,Otros,,,,
"MONOFILAMENTO SUPERFLEX 0,70X100 MT BLANCO",DEPPESMAZ058,1204.80,1626.48,1445.76,unidad,unidad,1.0,100,General,Otros,,,,
AGUA DESTILADA 5 LT,DEST002,1861.42,2512.91,2233.70,bidon,bidon,1.0,100,General,Otros,,,,
DISCO GOMA PARA TALADRO 5 TAIWAN,DGT005,2733.25,3689.89,3279.90,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DIABLO 18,DIA018,4036.63,5449.45,4843.96,un,un,1.0,100,General,Otros,,,,
DIDEPREN-2000 1/4 GL,DIDE 005,5452.72,7361.18,6543.27,tarro,tarro,1.0,100,General,Otros,,,,
"AROMATICO TIPO FRUTAS, DURAZNO",DL-F042-DU,291.16,393.07,349.39,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"AROMATIZADOR PELOTA, VAINILLA",DL-G005,491.96,664.15,590.35,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"AROMATIZADOR DADO,  FRUTILLA",DL-G010,491.96,664.15,590.35,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
DISCO LIJA FLAP P/MADERA 115MM #100 UYU,DLF4100M,1523.07,2056.14,1827.68,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/MADERA 115MM #40 UYU,DLF440M,950.70,1283.44,1140.84,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/METAL 115MM #40 UYU,DLF440T,1479.72,1997.62,1775.66,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/METAL 115MM #60 UYU,DLF460T,2007.00,2709.44,2408.40,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/MADERA 115MM #80 UYU,DLF480M,1343.35,1813.53,1612.02,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/MADERA 180MM #40 UYU,DLF740M,2503.24,3379.38,3003.89,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO LIJA FLAP P/MADERA 180MM #80 UYU,DLF780M,3819.22,5155.94,4583.06,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 115 X 40D 200UN/CAJA,DMA117,4086.46,5516.72,4903.75,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 230 X 40T,DMA409,8709.61,11757.97,10451.53,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 10 X 60T,DMA610,13750.60,18563.31,16500.72,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 180 X 18T,DMD718,4561.81,6158.45,5474.18,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 180 X 24T,DMD724,4697.72,6341.92,5637.26,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 180 X 40T,DMD740,5945.69,8026.68,7134.83,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO MADERA 180 X 60T,DMD760,6324.20,8537.66,7589.04,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
DISCO PULIR 115MM CON 5LIJAS,DP115J,2606.75,3519.11,3128.09,set,set,1.0,100,Herramientas,Discos y Corte,,,,
DISCO PULIR 180MM GOMA,DP180G,3864.12,5216.57,4636.95,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO PULIR 180MM ESPONJA BELCRO,DP181E,3925.46,5299.37,4710.55,un,un,1.0,100,Herramientas,Discos y Corte,,,,
DISCO REMOVEDOR DE PINTURA P/ESMERIL 115MM UYU,DRP115E,5102.33,6888.14,6122.79,un,un,1.0,100,Pinturas,Aplicacion,,,,
DISCO REMOVEDOR DE PINTURA P/TALADRO 115MM UYU,DRP115T,5244.16,7079.62,6293.00,un,un,1.0,100,Pinturas,Aplicacion,,,,
MOLDURA NOMASTYL A 3 30 X 30 MM,DSMNNA300,597.44,806.54,716.93,metro,metro,1.0,100,General,Otros,,,,
MOLDURA NOMASTYL B2 35 X 35 MM,DSMNNB200,609.13,822.32,730.95,metro,metro,1.0,100,General,Otros,,,,
MOLDURA NOMASTYL LX28 30 X 20MM,DSMNNK111,302.20,407.98,362.64,metro,metro,1.0,100,General,Otros,,,,
"DESTORCEDOR ZINC O+O 1/2"" UYUSTOOLS",DZ102-OO,905.66,1222.64,1086.79,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
"DESTORCEDOR ZINC O+O 3/4"" UYUSTOOLS",DZ304-OO,1907.15,2574.65,2288.58,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
"DESTORCEDOR ZINC O+O 5/8"" UYUSTOOLS",DZ508-OO,1058.99,1429.64,1270.79,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
ALAMBRE PARA SOLDADURA MIG FLUX REDBO E71T-GS 0.8 MM 1KG,E0002,6074.20,8200.17,7289.04,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
ALAMBRE PARA SOLDADURA MIG SÓLIDO REDBO ER70S 0.8MM 1KG,E0005,5080.24,6858.32,6096.29,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
"ELECTRODO 6011 3/32"" (2,5MM) 1KG",E0020,1877.48,2534.60,2252.98,unidad,unidad,1.0,100,General,Otros,,,,
ESCALERA MULTIPROPOSITO (MULTIUSO) 12P / 150KG,EAM-PRO,56475.00,76241.25,67770.00,Unidad,Unidad,1.0,100,Construccion,Materiales,,,,
"ESCOBILLA PARA CHIMENEA 4"" UYUSTOOLS",EB004M,4657.65,6287.82,5589.18,un,un,1.0,100,General,Otros,,,,
"ESCOBILLA PARA CHIMENEA 5"" UYUSTOOLS",EB005M,5616.01,7581.62,6739.22,un,un,1.0,100,General,Otros,,,,
"ESCOBILLA PARA CHIMENEA 6"" UYUSTOOLS",EB006M,5918.85,7990.45,7102.62,un,un,1.0,100,General,Otros,,,,
ESCOBILLA DE ALAMBRE 9X20 FILAS UYU,EBA920,3854.37,5203.39,4625.24,un,un,1.0,100,Electricidad,Cables y Accesorios,,,,
ESCOBILLA COPA 3 9251,EBC003,2927.66,3952.35,3513.20,unidad,unidad,1.0,100,General,Otros,,,,
ESCOBILLA COPA 4 9251,EBC004,3164.35,4271.87,3797.22,un,un,1.0,100,General,Otros,,,,
ESCOBILLA MINI 3PCS,EBM301,1046.53,1412.81,1255.84,set,set,1.0,100,General,Otros,,,,
ESCOBILLA REDONDA 5,EBR005,2624.17,3542.64,3149.01,un,un,1.0,100,General,Otros,,,,
ESCOBILLA REDONDA SET 5PCS,EBR501,2763.57,3730.82,3316.28,set,set,1.0,100,General,Otros,,,,
ESCOBILLA REDONDA PARA TALADRO 3 COPA 9271,EBT103,1184.89,1599.60,1421.87,un,un,1.0,100,Herramientas,Discos y Corte,,,,
ESCUADRA ESQUINA 50 X 50,ECE050,137.55,185.69,165.06,unidad,unidad,1.0,100,General,Otros,,,,
ESCUADRA ESQUINA 63 X 63,ECE063,212.85,287.34,255.42,unidad,unidad,1.0,100,General,Otros,,,,
"ESCUADRA FIERRO 6"" UYUSTOOLS",ECF06U,2667.63,3601.30,3201.15,un,un,1.0,100,General,Otros,,,,
"ESCUADRA FIERRO 8"" UYUSTOOLS (12 UND)",ECF08U,35689.46,48180.77,42827.35,doz,doz,1.0,100,General,Otros,,,,
"ESCUADRA FIERRO 10"" UYUSTOOLS",ECF10U,35267.78,47611.50,42321.33,doz,doz,1.0,100,General,Otros,,,,
"ESCUADRA FIERRO 12"" UYUSTOOLS",ECF12U,46255.42,62444.82,55506.51,doz,doz,1.0,100,General,Otros,,,,
"ESCUADRA CON NIVEL ALUM. 6"" UYU",ECN206,3301.56,4457.11,3961.88,un,un,1.0,100,General,Otros,,,,
"ESCUADRA CON NIVEL ALUMINIO 8"" UYUSTOOLS",ECN208,3967.63,5356.30,4761.15,un,un,1.0,100,General,Otros,,,,
"ESCUADRA CON NIVEL ALUMINIO 10"" UYUSTOOLS",ECN210,5683.09,7672.17,6819.71,un,un,1.0,100,General,Otros,,,,
"ESCUADRA CON NIVEL ALUMINIO 12"" UYUSTOOLS",ECN212,6090.40,8222.05,7308.49,un,un,1.0,100,General,Otros,,,,
"ESCUADRA TRIANGULAR ALUMINIO 7"" UYUSTOOLS",ECT007,7259.60,9800.46,8711.52,un,un,1.0,100,General,Otros,,,,
ESTUCO EXTERIOR HIDROFUGO,EE004-25 RM,1937.72,2615.92,2325.26,un,un,1.0,100,General,Otros,,,,
ENGRAMPADORA TAIWAN 4-14MM,EGT001,11203.07,15124.15,13443.69,un,un,1.0,100,General,Otros,,,,
ENGRAPADORA METALICA,EGU001,8245.41,11131.30,9894.49,un,un,1.0,100,General,Otros,,,,
"ELECTROBOMBA PERIFÉRICA EKM60 AQUASTRONG 0,5HP 220V 50HZ 1""X 1""",EKM60,76006.82,102609.20,91208.18,unidad,unidad,1.0,100,General,Otros,,,,
SAMANA BRILLANTE 45X45,EMB-13-0022,5511.96,7441.15,6614.35,m2,m2,1.0,100,General,Otros,,,,
ENGRASADORA 400 TIPO GERMAN,ENG402,17919.39,24191.18,21503.27,unidad,unidad,1.0,100,General,Otros,,,,
FUENTE ENLOZADA BEIGE DE 20CM,ENHL015909,793.16,1070.77,951.79,unidad,unidad,1.0,100,General,Otros,,,,
FUENTE ENLOZADA BEIGE 22 CM,ENHL015916,893.56,1206.31,1072.27,unidad,unidad,1.0,100,General,Otros,,,,
FUENTE ENLOZADA BEIGE 24 CM,ENHL015923,993.96,1341.85,1192.75,unidad,unidad,1.0,100,General,Otros,,,,
MUG ENLOZADO 0.40MM DE 8 CM BLANCO BORDE AZUL,ENHL033613,2299.16,3103.87,2758.99,unidad,unidad,1.0,100,General,Otros,,,,
MUG ENLOZADO 0.40MM DE 10 CMS BLANCO BORDE AZUL,ENHL033620,3001.96,4052.65,3602.35,unidad,unidad,1.0,100,General,Otros,,,,
JARRA BLANCA DE 1.25 LITROS 0.5MM ESPESOR,ENHL033934,8724.76,11778.43,10469.71,unidad,unidad,1.0,100,General,Otros,,,,
JARRA AZUL DE 1.25 LITROS 0.5MM ESPESOR,ENHL033958,8724.76,11778.43,10469.71,unidad,unidad,1.0,100,General,Otros,,,,
PAILA ENLOZADA 14 CM.,ENPA300147,3915.60,5286.06,4698.72,unidad,unidad,1.0,100,General,Otros,,,,
AZUCARERO ENLOZADO 12 CM 0.7 LITROS FLORES,ENSP100105,8935.60,12063.06,10722.72,unidad,unidad,1.0,100,General,Otros,,,,
SEPARADOR DE CERAMICA 3MM (100 UNDS ),EP3,860.43,1161.58,1032.51,unidad,unidad,1.0,100,General,Otros,,,,
DRENO LATERAL PARA CONCRETO,EP88110112,5522.00,7454.70,6626.40,unidad,unidad,1.0,100,General,Otros,,,,
"ESPATULA MANGO M ACERO INOX. UYUSTOOLS 2""",EPU102,1360.42,1836.57,1632.50,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
"ESPATULA MANGO M ACERO INOX. UYUSTOOLS 3""",EPU103,2301.17,3106.58,2761.40,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
"ESPATULA MANGO M ACERO INOX. UYUSTOOLS 4""",EPU104,2238.92,3022.54,2686.70,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
PISO DUCHA FELPUDO NEGRO,ES4*PR1,3374.44,4555.50,4049.33,unidad,unidad,1.0,100,General,Otros,,,,
ESTANQUE VERTICAL ESTANDAR 1300 LTS MONOBLOCK POLIETILENO,EVS1300,119523.57,161356.82,143428.28,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUE VERTICAL ESTANDAR 2000 LTS MONOBLOCK POLIETILENO,EVS2000,188069.28,253893.53,225683.14,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUE VERTICAL ESTANDAR 3400 LTS MONOBLOCK POLIETILENO,EVS3400,279394.12,377182.07,335272.95,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUE VERTICA LESTANDAR 5400 LTS MONOBLOCK POLIETILENO,EVS5400,492377.65,664709.83,590853.18,unidad,unidad,1.0,100,General,Otros,,,,
ESTANQUE VERTICAL ESTANDAR 630 LTS MONOBLOCK POLIETILENO,EVS630,74525.77,100609.78,89430.92,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 1000 LTS.,EVSG001000,75913.04,102482.61,91095.65,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 1300 LTS.,EVSG001300,90614.82,122330.00,108737.78,Unidad,Unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 2000 LTS.,EVSG002000,138801.49,187382.02,166561.79,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUE VERTICAL ESTANDAR 210LTS,EVSG00210,36864.72,49767.37,44237.67,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 2500 LTS.,EVSG002500,162334.90,219152.12,194801.88,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 3400 LTS.,EVSG003400,203515.27,274745.61,244218.32,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 500 LTS.,EVSG00500,49944.78,67425.46,59933.74,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 5400 LTS.,EVSG005400,335321.54,452684.08,402385.85,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ESTANQUES VERTICALES ESTANDAR GRIS 650 LTS.,EVSG00650,53320.03,71982.04,63984.04,unidad,unidad,1.0,100,Construccion,Materiales,,,,
EXTRACTOR TORNILLO 5PCS,EXT501,1943.56,2623.81,2332.28,set,set,1.0,100,Ferreteria,Fijaciones,,,,
DRYWALL.MADERA #6-9[CRS]X1 5/8,F22TAD,7.81,10.55,9.37,unidad,unidad,1.0,100,General,Otros,,,,
"DRYWALL.MADERA #6-9[CRS]X2""",F23TAD,9.55,12.89,11.46,unidad,unidad,1.0,100,General,Otros,,,,
DRYWALL.MADERA #8-8[CRS]X2 1/2,F25TAD,16.36,22.08,19.63,unidad,unidad,1.0,100,General,Otros,,,,
"DRYWALL.MADERA #8-8[CRS]X3""",F26TAD,17.33,23.39,20.79,unidad,unidad,1.0,100,General,Otros,,,,
GAMELA OVALADA GIGANTE,FAB-5,5391.48,7278.50,6469.78,1,1,1.0,100,General,Otros,,,,
CLAVOS PARA TECHO GALVANIZADO 1.3/4,FCBI-100,2000.01,2700.01,2400.01,ciento,ciento,1.0,100,General,Otros,,,,
MOUSE INALAMBRICO COLOR NEGRO CON PILAS,FD-223 B,2901.56,3917.11,3481.87,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
RADIO LINTERNA BT,FD-TG136B,9025.96,12185.05,10831.15,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
COOLER CON VENTILADOR PARA LAPTOP.,FD-YL025,4708.76,6356.83,5650.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
CURVA CONDUIT 16X90º CEM,FE120801016,142.57,192.47,171.08,uni,uni,1.0,100,General,Otros,,,,
CURVA CONDUIT 20X90º CEM,FE120801020,178.71,241.26,214.45,uni,uni,1.0,100,General,Otros,,,,
"CAJA 5/8"" PVC TABIQUERA CORRIENTE NEGRA",FE120812001,277.10,374.09,332.52,uni,uni,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CAJA TABIQUERA LISA 16-20MM,FE120812015,337.34,455.41,404.81,uni,uni,1.0,100,General,Otros,,,,
TAPA CIEGA PVC RECTANGULAR ALFAPLAS,FE120812310,84.34,113.85,101.20,uni,uni,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BOMBA TRASVASIJADORA 25 MM,FERBOMTRA001,14457.60,19517.76,17349.12,unidad,unidad,1.0,100,General,Otros,,,,
